#id sdkAdded compatAdded codepoints
108B96 29 4 1F469 1F3FF 200D 1F9AF
108B97 29 4 1F469 1F3FF 200D 1F9BC
108B98 29 4 1F469 1F3FF 200D 1F9BD
108B99 29 4 1F469 200D 1F9AF
108B9A 29 4 1F469 200D 1F9BC
108B9B 29 4 1F469 200D 1F9BD
108B9C 29 4 1F468 1F3FC 200D 1F91D 200D 1F468 1F3FB
108B9D 29 4 1F468 1F3FD 200D 1F91D 200D 1F468 1F3FB
108B9E 29 4 1F468 1F3FD 200D 1F91D 200D 1F468 1F3FC
108B9F 29 4 1F468 1F3FE 200D 1F91D 200D 1F468 1F3FB
108BA0 29 4 1F468 1F3FE 200D 1F91D 200D 1F468 1F3FC
108BA1 29 4 1F468 1F3FE 200D 1F91D 200D 1F468 1F3FD
108BA2 29 4 1F468 1F3FF 200D 1F91D 200D 1F468 1F3FB
108BA3 29 4 1F468 1F3FF 200D 1F91D 200D 1F468 1F3FC
108BA4 29 4 1F468 1F3FF 200D 1F91D 200D 1F468 1F3FD
108BA5 29 4 1F468 1F3FF 200D 1F91D 200D 1F468 1F3FE
108BA6 29 4 1F468 1F3FB 200D 1F9AF
108BA7 29 4 1F468 1F3FB 200D 1F9BC
108BA8 29 4 1F468 1F3FB 200D 1F9BD
108BA9 29 4 1F468 1F3FC 200D 1F9AF
108BAA 29 4 1F468 1F3FC 200D 1F9BC
108BAB 29 4 1F468 1F3FC 200D 1F9BD
108BAC 29 4 1F468 1F3FD 200D 1F9AF
108BAD 29 4 1F468 1F3FD 200D 1F9BC
108BAE 29 4 1F468 1F3FD 200D 1F9BD
108BAF 29 4 1F468 1F3FE 200D 1F9AF
108BB0 29 4 1F468 1F3FE 200D 1F9BC
108BB1 29 4 1F468 1F3FE 200D 1F9BD
108BB2 29 4 1F468 1F3FF 200D 1F9AF
108BB3 29 4 1F468 1F3FF 200D 1F9BC
108BB4 29 4 1F468 1F3FF 200D 1F9BD
108BB5 29 4 1F468 200D 1F9AF
108BB6 29 4 1F468 200D 1F9BC
108BB7 29 4 1F468 200D 1F9BD
108BB8 29 4 1F415 200D 1F9BA
108BB9 29 4 1F90F 1F3FB
108BBA 29 4 1F90F 1F3FC
108BBB 29 4 1F90F 1F3FD
108BBC 29 4 1F90F 1F3FE
108BBD 29 4 1F90F 1F3FF
108BBE 29 4 1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FB
108BBF 29 4 1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FB
108BC0 29 4 1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FC
108BC1 29 4 1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FB
108BC2 29 4 1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FC
108BC3 29 4 1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FD
108BC4 29 4 1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FB
108BC5 29 4 1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FC
108BC6 29 4 1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FD
108BC7 29 4 1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FE
108BC8 29 4 1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FB
108BC9 29 4 1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FC
108BCA 29 4 1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FD
108BCB 29 4 1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FE
108BCC 29 4 1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FF
108BCD 29 4 1F9D1 200D 1F91D 200D 1F9D1
108BCE 29 4 1F9BB 1F3FB
108BCF 29 4 1F9BB 1F3FC
108BD0 29 4 1F9BB 1F3FD
108BD1 29 4 1F9BB 1F3FE
108BD2 29 4 1F9BB 1F3FF
108BD3 29 4 1F9CF 1F3FB 200D 2640
108BD4 29 4 1F9CF 1F3FB 200D 2642
108BD5 29 4 1F9CF 1F3FC 200D 2640
108BD6 29 4 1F9CF 1F3FC 200D 2642
108BD7 29 4 1F9CF 1F3FD 200D 2640
108BD8 29 4 1F9CF 1F3FD 200D 2642
108BD9 29 4 1F9CF 1F3FE 200D 2640
108BDA 29 4 1F9CF 1F3FE 200D 2642
108BDB 29 4 1F9CF 1F3FF 200D 2640
108BDC 29 4 1F9CF 1F3FF 200D 2642
108BDD 29 4 1F9CF 200D 2640
108BDE 29 4 1F9CF 200D 2642
108BDF 29 4 1F9CF 1F3FB
108BE0 29 4 1F9CF 1F3FC
108BE1 29 4 1F9CF 1F3FD
108BE2 29 4 1F9CF 1F3FE
108BE3 29 4 1F9CF 1F3FF
108BE4 29 4 1F9CD 1F3FB 200D 2640
108BE5 29 4 1F9CD 1F3FB 200D 2642
108BE6 29 4 1F9CD 1F3FC 200D 2640
108BE7 29 4 1F9CD 1F3FC 200D 2642
108BE8 29 4 1F9CD 1F3FD 200D 2640
108BE9 29 4 1F9CD 1F3FD 200D 2642
108BEA 29 4 1F9CD 1F3FE 200D 2640
108BEB 29 4 1F9CD 1F3FE 200D 2642
108BEC 29 4 1F9CD 1F3FF 200D 2640
108BED 29 4 1F9CD 1F3FF 200D 2642
108BEE 29 4 1F9CD 200D 2640
108BEF 29 4 1F9CD 200D 2642
108BF0 29 4 1F9CD 1F3FB
108BF1 29 4 1F9CD 1F3FC
108BF2 29 4 1F9CD 1F3FD
108BF3 29 4 1F9CD 1F3FE
108BF4 29 4 1F9CD 1F3FF
108BF5 29 4 1F9CE 1F3FB 200D 2640
108BF6 29 4 1F9CE 1F3FB 200D 2642
108BF7 29 4 1F9CE 1F3FC 200D 2640
108BF8 29 4 1F9CE 1F3FC 200D 2642
108BF9 29 4 1F9CE 1F3FD 200D 2640
108BFA 29 4 1F9CE 1F3FD 200D 2642
108BFB 29 4 1F9CE 1F3FE 200D 2640
108BFC 29 4 1F9CE 1F3FE 200D 2642
108BFD 29 4 1F9CE 1F3FF 200D 2640
108BFE 29 4 1F9CE 1F3FF 200D 2642
108BFF 29 4 1F9CE 200D 2640
108C00 29 4 1F9CE 200D 2642
108C01 29 4 1F9CE 1F3FB
108C02 29 4 1F9CE 1F3FC
108C03 29 4 1F9CE 1F3FD
108C04 29 4 1F9CE 1F3FE
108C05 29 4 1F9CE 1F3FF
108C06 29 5 1F469 1F3FB 200D 1F91D 200D 1F469 1F3FC
108C07 29 5 1F469 1F3FB 200D 1F91D 200D 1F469 1F3FD
108C08 29 5 1F469 1F3FB 200D 1F91D 200D 1F469 1F3FE
108C09 29 5 1F469 1F3FB 200D 1F91D 200D 1F469 1F3FF
108C0A 29 5 1F469 1F3FC 200D 1F91D 200D 1F469 1F3FD
108C0B 29 5 1F469 1F3FC 200D 1F91D 200D 1F469 1F3FE
108C0C 29 5 1F469 1F3FC 200D 1F91D 200D 1F469 1F3FF
108C0D 29 5 1F469 1F3FD 200D 1F91D 200D 1F469 1F3FE
108C0E 29 5 1F469 1F3FD 200D 1F91D 200D 1F469 1F3FF
108C0F 29 5 1F469 1F3FE 200D 1F91D 200D 1F469 1F3FF
108C10 29 5 1F468 1F3FB 200D 1F91D 200D 1F468 1F3FC
108C11 29 5 1F468 1F3FB 200D 1F91D 200D 1F468 1F3FD
108C12 29 5 1F468 1F3FB 200D 1F91D 200D 1F468 1F3FE
108C13 29 5 1F468 1F3FB 200D 1F91D 200D 1F468 1F3FF
108C14 29 5 1F468 1F3FC 200D 1F91D 200D 1F468 1F3FD
108C15 29 5 1F468 1F3FC 200D 1F91D 200D 1F468 1F3FE
108C16 29 5 1F468 1F3FC 200D 1F91D 200D 1F468 1F3FF
108C17 29 5 1F468 1F3FD 200D 1F91D 200D 1F468 1F3FE
108C18 29 5 1F468 1F3FD 200D 1F91D 200D 1F468 1F3FF
108C19 29 5 1F468 1F3FE 200D 1F91D 200D 1F468 1F3FF
108C1A 29 5 1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FC
108C1B 29 5 1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FD
108C1C 29 5 1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FE
108C1D 29 5 1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FF
108C1E 29 5 1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FD
108C1F 29 5 1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FE
108C20 29 5 1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FF
108C21 29 5 1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FE
108C22 29 5 1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FF
108C23 29 5 1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FF
108C24 29 5 1F9D1 1F3FB 200D 2695
108C25 29 5 1F9D1 1F3FB 200D 2696
108C26 29 5 1F9D1 1F3FB 200D 2708
108C27 29 5 1F9D1 1F3FB 200D 1F33E
108C28 29 5 1F9D1 1F3FB 200D 1F373
108C29 29 5 1F9D1 1F3FB 200D 1F393
108C2A 29 5 1F9D1 1F3FB 200D 1F3A4
108C2B 29 5 1F9D1 1F3FB 200D 1F3A8
108C2C 29 5 1F9D1 1F3FB 200D 1F3EB
108C2D 29 5 1F9D1 1F3FB 200D 1F3ED
108C2E 29 5 1F9D1 1F3FB 200D 1F4BB
108C2F 29 5 1F9D1 1F3FB 200D 1F4BC
108C30 29 5 1F9D1 1F3FB 200D 1F527
108C31 29 5 1F9D1 1F3FB 200D 1F52C
108C32 29 5 1F9D1 1F3FB 200D 1F680
108C33 29 5 1F9D1 1F3FB 200D 1F692
108C34 29 5 1F9D1 1F3FB 200D 1F9AF
108C35 29 5 1F9D1 1F3FB 200D 1F9B0
108C36 29 5 1F9D1 1F3FB 200D 1F9B1
108C37 29 5 1F9D1 1F3FB 200D 1F9B2
108C38 29 5 1F9D1 1F3FB 200D 1F9B3
108C39 29 5 1F9D1 1F3FB 200D 1F9BC
108C3A 29 5 1F9D1 1F3FB 200D 1F9BD
108C3B 29 5 1F9D1 1F3FC 200D 2695
108C3C 29 5 1F9D1 1F3FC 200D 2696
108C3D 29 5 1F9D1 1F3FC 200D 2708
108C3E 29 5 1F9D1 1F3FC 200D 1F33E
108C3F 29 5 1F9D1 1F3FC 200D 1F373
108C40 29 5 1F9D1 1F3FC 200D 1F393
108C41 29 5 1F9D1 1F3FC 200D 1F3A4
108C42 29 5 1F9D1 1F3FC 200D 1F3A8
108C43 29 5 1F9D1 1F3FC 200D 1F3EB
108C44 29 5 1F9D1 1F3FC 200D 1F3ED
108C45 29 5 1F9D1 1F3FC 200D 1F4BB
108C46 29 5 1F9D1 1F3FC 200D 1F4BC
108C47 29 5 1F9D1 1F3FC 200D 1F527
108C48 29 5 1F9D1 1F3FC 200D 1F52C
108C49 29 5 1F9D1 1F3FC 200D 1F680
108C4A 29 5 1F9D1 1F3FC 200D 1F692
108C4B 29 5 1F9D1 1F3FC 200D 1F9AF
108C4C 29 5 1F9D1 1F3FC 200D 1F9B0
108C4D 29 5 1F9D1 1F3FC 200D 1F9B1
108C4E 29 5 1F9D1 1F3FC 200D 1F9B2
108C4F 29 5 1F9D1 1F3FC 200D 1F9B3
108C50 29 5 1F9D1 1F3FC 200D 1F9BC
108C51 29 5 1F9D1 1F3FC 200D 1F9BD
108C52 29 5 1F9D1 1F3FD 200D 2695
108C53 29 5 1F9D1 1F3FD 200D 2696
108C54 29 5 1F9D1 1F3FD 200D 2708
108C55 29 5 1F9D1 1F3FD 200D 1F33E
108C56 29 5 1F9D1 1F3FD 200D 1F373
108C57 29 5 1F9D1 1F3FD 200D 1F393
108C58 29 5 1F9D1 1F3FD 200D 1F3A4
108C59 29 5 1F9D1 1F3FD 200D 1F3A8
108C5A 29 5 1F9D1 1F3FD 200D 1F3EB
108C5B 29 5 1F9D1 1F3FD 200D 1F3ED
108C5C 29 5 1F9D1 1F3FD 200D 1F4BB
108C5D 29 5 1F9D1 1F3FD 200D 1F4BC
108C5E 29 5 1F9D1 1F3FD 200D 1F527
108C5F 29 5 1F9D1 1F3FD 200D 1F52C
108C60 29 5 1F9D1 1F3FD 200D 1F680
108C61 29 5 1F9D1 1F3FD 200D 1F692
108C62 29 5 1F9D1 1F3FD 200D 1F9AF
108C63 29 5 1F9D1 1F3FD 200D 1F9B0
108C64 29 5 1F9D1 1F3FD 200D 1F9B1
108C65 29 5 1F9D1 1F3FD 200D 1F9B2
108C66 29 5 1F9D1 1F3FD 200D 1F9B3
108C67 29 5 1F9D1 1F3FD 200D 1F9BC
108C68 29 5 1F9D1 1F3FD 200D 1F9BD
108C69 29 5 1F9D1 1F3FE 200D 2695
108C6A 29 5 1F9D1 1F3FE 200D 2696
108C6B 29 5 1F9D1 1F3FE 200D 2708
108C6C 29 5 1F9D1 1F3FE 200D 1F33E
108C6D 29 5 1F9D1 1F3FE 200D 1F373
108C6E 29 5 1F9D1 1F3FE 200D 1F393
108C6F 29 5 1F9D1 1F3FE 200D 1F3A4
108C70 29 5 1F9D1 1F3FE 200D 1F3A8
108C71 29 5 1F9D1 1F3FE 200D 1F3EB
108C72 29 5 1F9D1 1F3FE 200D 1F3ED
108C73 29 5 1F9D1 1F3FE 200D 1F4BB
108C74 29 5 1F9D1 1F3FE 200D 1F4BC
108C75 29 5 1F9D1 1F3FE 200D 1F527
108C76 29 5 1F9D1 1F3FE 200D 1F52C
108C77 29 5 1F9D1 1F3FE 200D 1F680
108C78 29 5 1F9D1 1F3FE 200D 1F692
108C79 29 5 1F9D1 1F3FE 200D 1F9AF
108C7A 29 5 1F9D1 1F3FE 200D 1F9B0
108C7B 29 5 1F9D1 1F3FE 200D 1F9B1
108C7C 29 5 1F9D1 1F3FE 200D 1F9B2
108C7D 29 5 1F9D1 1F3FE 200D 1F9B3
108C7E 29 5 1F9D1 1F3FE 200D 1F9BC
108C7F 29 5 1F9D1 1F3FE 200D 1F9BD
108C80 29 5 1F9D1 1F3FF 200D 2695
108C81 29 5 1F9D1 1F3FF 200D 2696
108C82 29 5 1F9D1 1F3FF 200D 2708
108C83 29 5 1F9D1 1F3FF 200D 1F33E
108C84 29 5 1F9D1 1F3FF 200D 1F373
108C85 29 5 1F9D1 1F3FF 200D 1F393
108C86 29 5 1F9D1 1F3FF 200D 1F3A4
108C87 29 5 1F9D1 1F3FF 200D 1F3A8
108C88 29 5 1F9D1 1F3FF 200D 1F3EB
108C89 29 5 1F9D1 1F3FF 200D 1F3ED
108C8A 29 5 1F9D1 1F3FF 200D 1F4BB
108C8B 29 5 1F9D1 1F3FF 200D 1F4BC
108C8C 29 5 1F9D1 1F3FF 200D 1F527
108C8D 29 5 1F9D1 1F3FF 200D 1F52C
108C8E 29 5 1F9D1 1F3FF 200D 1F680
108C8F 29 5 1F9D1 1F3FF 200D 1F692
108C90 29 5 1F9D1 1F3FF 200D 1F9AF
108C91 29 5 1F9D1 1F3FF 200D 1F9B0
108C92 29 5 1F9D1 1F3FF 200D 1F9B1
108C93 29 5 1F9D1 1F3FF 200D 1F9B2
108C94 29 5 1F9D1 1F3FF 200D 1F9B3
108C95 29 5 1F9D1 1F3FF 200D 1F9BC
108C96 29 5 1F9D1 1F3FF 200D 1F9BD
108C97 29 5 1F9D1 200D 2695
108C98 29 5 1F9D1 200D 2696
108C99 29 5 1F9D1 200D 2708
108C9A 29 5 1F9D1 200D 1F33E
108C9B 29 5 1F9D1 200D 1F373
108C9C 29 5 1F9D1 200D 1F393
108C9D 29 5 1F9D1 200D 1F3A4
108C9E 29 5 1F9D1 200D 1F3A8
108C9F 29 5 1F9D1 200D 1F3EB
108CA0 29 5 1F9D1 200D 1F3ED
108CA1 29 5 1F9D1 200D 1F4BB
108CA2 29 5 1F9D1 200D 1F4BC
108CA3 29 5 1F9D1 200D 1F527
108CA4 29 5 1F9D1 200D 1F52C
108CA5 29 5 1F9D1 200D 1F680
108CA6 29 5 1F9D1 200D 1F692
108CA7 29 5 1F9D1 200D 1F9AF
108CA8 29 5 1F9D1 200D 1F9B0
108CA9 29 5 1F9D1 200D 1F9B1
108CAA 29 5 1F9D1 200D 1F9B2
108CAB 29 5 1F9D1 200D 1F9B3
108CAC 29 5 1F9D1 200D 1F9BC
108CAD 29 5 1F9D1 200D 1F9BD
108CE6 30 6 1F3F3 200D 26A7
108CE7 30 6 1F408 200D 2B1B
108CE8 30 6 1F43B 200D 2744
108CE9 30 6 1F468 1F3FB 200D 1F37C
108CEA 30 6 1F468 1F3FC 200D 1F37C
108CEB 30 6 1F468 1F3FD 200D 1F37C
108CEC 30 6 1F468 1F3FE 200D 1F37C
108CED 30 6 1F468 1F3FF 200D 1F37C
108CEE 30 6 1F468 200D 1F37C
108CEF 30 6 1F469 1F3FB 200D 1F37C
108CF0 30 6 1F469 1F3FC 200D 1F37C
108CF1 30 6 1F469 1F3FD 200D 1F37C
108CF2 30 6 1F469 1F3FE 200D 1F37C
108CF3 30 6 1F469 1F3FF 200D 1F37C
108CF4 30 6 1F469 200D 1F37C
108CF5 30 6 1F470 1F3FB 200D 2640
108CF6 30 6 1F470 1F3FB 200D 2642
108CF7 30 6 1F470 1F3FC 200D 2640
108CF8 30 6 1F470 1F3FC 200D 2642
108CF9 30 6 1F470 1F3FD 200D 2640
108CFA 30 6 1F470 1F3FD 200D 2642
108CFB 30 6 1F470 1F3FE 200D 2640
108CFC 30 6 1F470 1F3FE 200D 2642
108CFD 30 6 1F470 1F3FF 200D 2640
108CFE 30 6 1F470 1F3FF 200D 2642
108CFF 30 6 1F470 200D 2640
108D00 30 6 1F470 200D 2642
108D01 30 6 1F90C 1F3FB
108D02 30 6 1F90C 1F3FC
108D03 30 6 1F90C 1F3FD
108D04 30 6 1F90C 1F3FE
108D05 30 6 1F90C 1F3FF
108D06 30 6 1F935 1F3FB 200D 2640
108D07 30 6 1F935 1F3FB 200D 2642
108D08 30 6 1F935 1F3FC 200D 2640
108D09 30 6 1F935 1F3FC 200D 2642
108D0A 30 6 1F935 1F3FD 200D 2640
108D0B 30 6 1F935 1F3FD 200D 2642
108D0C 30 6 1F935 1F3FE 200D 2640
108D0D 30 6 1F935 1F3FE 200D 2642
108D0E 30 6 1F935 1F3FF 200D 2640
108D0F 30 6 1F935 1F3FF 200D 2642
108D10 30 6 1F935 200D 2640
108D11 30 6 1F935 200D 2642
108D12 30 6 1F977 1F3FB
108D13 30 6 1F977 1F3FC
108D14 30 6 1F977 1F3FD
108D15 30 6 1F977 1F3FE
108D16 30 6 1F977 1F3FF
108D17 30 6 1F9D1 1F3FB 200D 1F37C
108D18 30 6 1F9D1 1F3FB 200D 1F384
108D19 30 6 1F9D1 1F3FC 200D 1F37C
108D1A 30 6 1F9D1 1F3FC 200D 1F384
108D1B 30 6 1F9D1 1F3FD 200D 1F37C
108D1C 30 6 1F9D1 1F3FD 200D 1F384
108D1D 30 6 1F9D1 1F3FE 200D 1F37C
108D1E 30 6 1F9D1 1F3FE 200D 1F384
108D1F 30 6 1F9D1 1F3FF 200D 1F37C
108D20 30 6 1F9D1 1F3FF 200D 1F384
108D21 30 6 1F9D1 200D 1F37C
108D22 30 6 1F9D1 200D 1F384
108D23 30 7 2764 200D 1F525
108D24 30 7 2764 200D 1FA79
108D25 30 7 1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FB
108D26 30 7 1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FC
108D27 30 7 1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FD
108D28 30 7 1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FE
108D29 30 7 1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FF
108D2A 30 7 1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FB
108D2B 30 7 1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FC
108D2C 30 7 1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FD
108D2D 30 7 1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FE
108D2E 30 7 1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FF
108D2F 30 7 1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FB
108D30 30 7 1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FC
108D31 30 7 1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FD
108D32 30 7 1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FE
108D33 30 7 1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FF
108D34 30 7 1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FB
108D35 30 7 1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FC
108D36 30 7 1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FD
108D37 30 7 1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FE
108D38 30 7 1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FF
108D39 30 7 1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FB
108D3A 30 7 1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FC
108D3B 30 7 1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FD
108D3C 30 7 1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FE
108D3D 30 7 1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FF
108D3E 30 7 1F468 1F3FB 200D 2764 200D 1F468 1F3FB
108D3F 30 7 1F468 1F3FB 200D 2764 200D 1F468 1F3FC
108D40 30 7 1F468 1F3FB 200D 2764 200D 1F468 1F3FD
108D41 30 7 1F468 1F3FB 200D 2764 200D 1F468 1F3FE
108D42 30 7 1F468 1F3FB 200D 2764 200D 1F468 1F3FF
108D43 30 7 1F468 1F3FC 200D 2764 200D 1F468 1F3FB
108D44 30 7 1F468 1F3FC 200D 2764 200D 1F468 1F3FC
108D45 30 7 1F468 1F3FC 200D 2764 200D 1F468 1F3FD
108D46 30 7 1F468 1F3FC 200D 2764 200D 1F468 1F3FE
108D47 30 7 1F468 1F3FC 200D 2764 200D 1F468 1F3FF
108D48 30 7 1F468 1F3FD 200D 2764 200D 1F468 1F3FB
108D49 30 7 1F468 1F3FD 200D 2764 200D 1F468 1F3FC
108D4A 30 7 1F468 1F3FD 200D 2764 200D 1F468 1F3FD
108D4B 30 7 1F468 1F3FD 200D 2764 200D 1F468 1F3FE
108D4C 30 7 1F468 1F3FD 200D 2764 200D 1F468 1F3FF
108D4D 30 7 1F468 1F3FE 200D 2764 200D 1F468 1F3FB
108D4E 30 7 1F468 1F3FE 200D 2764 200D 1F468 1F3FC
108D4F 30 7 1F468 1F3FE 200D 2764 200D 1F468 1F3FD
108D50 30 7 1F468 1F3FE 200D 2764 200D 1F468 1F3FE
108D51 30 7 1F468 1F3FE 200D 2764 200D 1F468 1F3FF
108D52 30 7 1F468 1F3FF 200D 2764 200D 1F468 1F3FB
108D53 30 7 1F468 1F3FF 200D 2764 200D 1F468 1F3FC
108D54 30 7 1F468 1F3FF 200D 2764 200D 1F468 1F3FD
108D55 30 7 1F468 1F3FF 200D 2764 200D 1F468 1F3FE
108D56 30 7 1F468 1F3FF 200D 2764 200D 1F468 1F3FF
108D57 30 7 1F469 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FB
108D58 30 7 1F469 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FC
108D59 30 7 1F469 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FD
108D5A 30 7 1F469 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FE
108D5B 30 7 1F469 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FF
108D5C 30 7 1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FB
108D5D 30 7 1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FC
108D5E 30 7 1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FD
108D5F 30 7 1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FE
108D60 30 7 1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FF
108D61 30 7 1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FB
108D62 30 7 1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FC
108D63 30 7 1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FD
108D64 30 7 1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FE
108D65 30 7 1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FF
108D66 30 7 1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FB
108D67 30 7 1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FC
108D68 30 7 1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FD
108D69 30 7 1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FE
108D6A 30 7 1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FF
108D6B 30 7 1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FB
108D6C 30 7 1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FC
108D6D 30 7 1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FD
108D6E 30 7 1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FE
108D6F 30 7 1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FF
108D70 30 7 1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FB
108D71 30 7 1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FC
108D72 30 7 1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FD
108D73 30 7 1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FE
108D74 30 7 1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FF
108D75 30 7 1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FB
108D76 30 7 1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FC
108D77 30 7 1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FD
108D78 30 7 1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FE
108D79 30 7 1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FF
108D7A 30 7 1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FB
108D7B 30 7 1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FC
108D7C 30 7 1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FD
108D7D 30 7 1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FE
108D7E 30 7 1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FF
108D7F 30 7 1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FB
108D80 30 7 1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FC
108D81 30 7 1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FD
108D82 30 7 1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FE
108D83 30 7 1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FF
108D84 30 7 1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FB
108D85 30 7 1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FC
108D86 30 7 1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FD
